X,Y,Z,E1,E2,mpt,load,contact,real_wire_speed,set_wire_speed
-27.94,179.7,276.02,7.31,261.19,2310.31366,1.16742,4.92061,3.2745,3.3594
-27.94,179.7,276.02,7.31,261.19,2310.3002,1.1651,4.92056,3.2745,3.3594
-27.94,179.7,276.02,7.31,261.19,2310.28144,1.16396,4.92017,3.2745,3.3594
-27.94,179.7,276.02,7.31,261.19,2310.2734,1.16381,4.92052,3.2745,3.3594
-27.19,179.81,276.02,7.31,261.38,2310.28117,1.16534,4.92061,3.2745,3.3594
-27.19,179.81,276.02,7.31,261.38,2310.29584,1.16596,4.92046,3.2745,3.3594
-27.19,179.81,276.02,7.31,261.38,2310.30861,1.16705,4.9199,3.2149,3.3594
-27.19,179.81,276.02,7.31,261.38,2310.29887,1.16792,4.91973,3.2149,3.3594
-27.19,179.81,276.02,7.31,261.38,2310.28254,1.16744,4.91988,3.2149,3.3594
-26.35,179.94,276.02,7.31,261.69,2310.26621,1.16818,4.92003,3.2149,3.3594
-26.35,179.94,276.02,7.31,261.69,2310.28391,1.16745,4.91984,3.2149,3.3594
-26.35,179.94,276.02,7.31,261.69,2310.29269,1.16773,4.9193,3.2149,3.3594
-26.35,179.94,276.02,7.31,261.69,2310.30158,1.16852,4.91891,3.2149,3.3594
-26.35,179.94,276.02,7.31,261.69,2310.30979,1.16868,4.91957,3.2616,3.3594
-26.35,179.94,276.02,7.31,261.69,2310.28481,1.16921,4.91914,3.2616,3.3594
-26.35,179.94,276.02,7.31,261.69,2310.292,1.16915,4.919,3.2616,3.3594
-25.58,180.05,276.02,7.31,261.94,2310.27638,1.16905,4.91889,3.2616,3.3594
-25.58,180.05,276.02,7.31,261.94,2310.31369,1.17005,4.91905,3.2616,3.3594
-25.58,180.05,276.02,7.31,261.94,2310.25654,1.17032,4.91904,3.2616,3.3594
-25.58,180.05,276.02,7.31,261.94,2310.24531,1.16748,4.91885,3.2616,3.3594
-25.58,180.05,276.02,7.31,261.94,2310.22717,1.16534,4.91879,3.2823,3.3594
-25.58,180.05,276.02,7.31,261.94,2310.22717,1.16534,4.91879,3.2823,3.3594
-25.58,180.05,276.02,7.31,261.94,2310.24634,1.16634,4.91921,3.2823,3.3594
-24.77,180.16,276.02,7.31,262.19,2310.24884,1.16742,4.91956,3.2823,3.3594
-24.77,180.16,276.02,7.31,262.19,2310.25759,1.16746,4.91992,3.2823,3.3594
-24.77,180.16,276.02,7.31,262.19,2310.27398,1.16752,4.91985,3.2823,3.3594
-24.77,180.16,276.02,7.31,262.19,2310.28467,1.16877,4.91958,3.2823,3.3594
-24.77,180.16,276.02,7.31,262.19,2310.29095,1.16902,4.91996,3.2823,3.3594
-24.01,180.27,276.02,7.31,262.44,2310.30793,1.16961,4.91957,3.334,3.3594
-24.01,180.27,276.02,7.31,262.44,2310.31483,1.16968,4.91971,3.334,3.3594
-24.01,180.27,276.02,7.31,262.44,2310.29397,1.17033,4.92028,3.334,3.3594
-24.01,180.27,276.02,7.31,262.44,2310.30506,1.17025,4.91973,3.334,3.3594
-24.01,180.27,276.02,7.31,262.44,2310.28846,1.17007,4.92011,3.334,3.3594
-24.01,180.27,276.02,7.31,262.44,2310.28846,1.17007,4.92011,3.334,3.3594
-23.26,180.36,276.02,7.31,262.62,2310.30767,1.17103,4.91951,3.3522,3.3594
-23.26,180.36,276.02,7.31,262.62,2310.29257,1.17142,4.9194,3.3522,3.3594
-23.26,180.36,276.02,7.31,262.62,2310.30369,1.17135,4.91891,3.3522,3.3594
-23.26,180.36,276.02,7.31,262.62,2310.29291,1.17094,4.91908,3.3522,3.3594
-23.26,180.36,276.02,7.31,262.62,2310.2843,1.17118,4.91931,3.3522,3.3594
-23.26,180.36,276.02,7.31,262.62,2310.30048,1.17208,4.91833,3.3522,3.3594
-23.26,180.36,276.02,7.31,262.62,2310.28797,1.1717,4.91838,3.3522,3.3594
-22.43,180.47,276.02,7.31,262.94,2310.30537,1.17069,4.91882,3.3315,3.3594
-22.43,180.47,276.02,7.31,262.94,2310.28702,1.17113,4.9186,3.3315,3.3594
-22.43,180.47,276.02,7.31,262.94,2310.29311,1.17054,4.91885,3.3315,3.3594
-22.43,180.47,276.02,7.31,262.94,2310.27245,1.17038,4.91919,3.3315,3.3594
-22.43,180.47,276.02,7.31,262.94,2310.27884,1.17019,4.91917,3.3315,3.3594
-22.43,180.47,276.02,7.31,262.94,2310.27215,1.16969,4.91925,3.3315,3.3594
-21.32,180.6,276.02,7.31,263.25,2310.29181,1.17006,4.91898,3.334,3.3594
-21.32,180.6,276.02,7.31,263.25,2310.29686,1.17019,4.9185,3.334,3.3594
-21.32,180.6,276.02,7.31,263.25,2310.30358,1.16988,4.91897,3.334,3.3594
-21.32,180.6,276.02,7.31,263.25,2310.30817,1.16992,4.91876,3.334,3.3594
-21.32,180.6,276.02,7.31,263.25,2310.31379,1.17048,4.91864,3.334,3.3594
-21.32,180.6,276.02,7.31,263.25,2310.29852,1.17094,4.91904,3.334,3.3594
-20.56,180.69,276.02,7.31,263.5,2310.31058,1.17053,4.91903,3.334,3.3594
-20.56,180.69,276.02,7.31,263.5,2310.31851,1.17066,4.91985,3.3029,3.3594
-20.56,180.69,276.02,7.31,263.5,2310.32157,1.17113,4.91989,3.3029,3.3594
-20.56,180.69,276.02,7.31,263.5,2310.32819,1.17137,4.9193,3.3029,3.3594
-20.56,180.69,276.02,7.31,263.5,2310.32819,1.17137,4.9193,3.3029,3.3594
-20.56,180.69,276.02,7.31,263.5,2310.33358,1.16971,4.91968,3.3029,3.3594
-19.76,180.78,276.02,7.31,263.75,2310.3371,1.17016,4.91942,3.3029,3.3594
-19.76,180.78,276.02,7.31,263.75,2310.34457,1.17073,4.91997,3.3029,3.3594
-19.76,180.78,276.02,7.31,263.75,2310.34651,1.17013,4.92067,3.3029,3.3594
-19.76,180.78,276.02,7.31,263.75,2310.34754,1.17021,4.92053,3.3029,3.3594
-19.76,180.78,276.02,7.31,263.75,2310.34874,1.17068,4.92063,3.3029,3.3594
-19.76,180.78,276.02,7.31,263.75,2310.3505,1.17082,4.92043,3.3029,3.3594
-19.04,180.86,276.02,7.31,264,2310.35187,1.17143,4.92079,3.3029,3.3594
-19.04,180.86,276.02,7.31,264,2310.35352,1.17125,4.92032,3.3029,3.3594
-19.04,180.86,276.02,7.31,264,2310.35453,1.17128,4.91966,3.3003,3.3594
-19.04,180.86,276.02,7.31,264,2310.35506,1.17127,4.9196,3.3003,3.3594
-19.04,180.86,276.02,7.31,264,2310.35549,1.17125,4.92001,3.3003,3.3594
-19.04,180.86,276.02,7.31,264,2310.35621,1.17126,4.91933,3.3003,3.3594
-18.21,180.94,276.02,7.31,264.25,2310.35658,1.17131,4.9193,3.3003,3.3594
-18.21,180.94,276.02,7.31,264.25,2310.35658,1.17131,4.9193,3.3003,3.3594
-18.21,180.94,276.02,7.31,264.25,2310.35766,1.17111,4.91908,3.3003,3.3594
-18.21,180.94,276.02,7.31,264.25,2310.35815,1.17096,4.91994,3.3003,3.3594
-18.21,180.94,276.02,7.31,264.25,2310.35829,1.17085,4.91976,3.3263,3.3594
-18.21,180.94,276.02,7.31,264.25,2310.35843,1.17105,4.91969,3.3263,3.3594
-17.38,181.03,276.02,7.31,264.5,2310.35863,1.1706,4.9207,3.3263,3.3594
-17.38,181.03,276.02,7.31,264.5,2310.35882,1.17008,4.92043,3.3263,3.3594
-17.38,181.03,276.02,7.31,264.5,2310.35903,1.1703,4.92085,3.3263,3.3594
-17.38,181.03,276.02,7.31,264.5,2310.35903,1.1703,4.92085,3.3263,3.3594
-17.38,181.03,276.02,7.31,264.5,2310.39038,1.17045,4.92041,3.3392,3.3594
-16.53,181.1,276.02,7.31,264.81,2310.38585,1.1709,4.91997,3.3392,3.3594
-16.53,181.1,276.02,7.31,264.81,2310.38335,1.17123,4.91963,3.3392,3.3594
-16.53,181.1,276.02,7.31,264.81,2310.38109,1.1711,4.91981,3.3392,3.3594
-16.53,181.1,276.02,7.31,264.81,2310.39653,1.17103,4.91996,3.3392,3.3594
-16.53,181.1,276.02,7.31,264.81,2310.3922,1.17173,4.91954,3.3392,3.3594
-16.53,181.1,276.02,7.31,264.81,2310.38457,1.1707,4.91991,3.373,3.3594
-15.77,181.17,276.02,7.31,265,2310.38067,1.17099,4.91974,3.373,3.3594
-15.77,181.17,276.02,7.31,265,2310.37848,1.17086,4.91966,3.373,3.3594
-15.77,181.17,276.02,7.31,265,2310.37681,1.17112,4.91925,3.373,3.3594
-15.77,181.17,276.02,7.31,265,2310.37333,1.17116,4.91944,3.373,3.3594
-15.77,181.17,276.02,7.31,265,2310.37005,1.17155,4.91947,3.373,3.3594
-15.77,181.17,276.02,7.31,265,2310.36856,1.17106,4.92012,3.373,3.3594
-14.97,181.24,276.02,7.31,265.25,2310.36784,1.17064,4.91981,3.3366,3.3594
-14.97,181.24,276.02,7.31,265.25,2310.36711,1.17121,4.91939,3.3366,3.3594
-14.97,181.24,276.02,7.31,265.25,2310.36634,1.17079,4.91962,3.3366,3.3594
-14.97,181.24,276.02,7.31,265.25,2310.36537,1.17096,4.92004,3.3366,3.3594
-14.97,181.24,276.02,7.31,265.25,2310.36442,1.17123,4.9204,3.3366,3.3594
-14.97,181.24,276.02,7.31,265.25,2310.36358,1.17127,4.92097,3.3366,3.3594
-13.86,181.33,276.02,7.31,265.62,2310.36299,1.17083,4.9205,3.3366,3.3594
-13.86,181.33,276.02,7.31,265.62,2310.36265,1.17107,4.92103,3.334,3.3594
-13.86,181.33,276.02,7.31,265.62,2310.36221,1.17083,4.92065,3.334,3.3594
-13.86,181.33,276.02,7.31,265.62,2310.36221,1.17083,4.92065,3.334,3.3594
-13.86,181.33,276.02,7.31,265.62,2310.36181,1.17022,4.92032,3.334,3.3594
-13.86,181.33,276.02,7.31,265.62,2310.36163,1.16989,4.92055,3.334,3.3594
-13.86,181.33,276.02,7.31,265.62,2310.39617,1.16719,4.92034,3.334,3.3594
-12.97,181.4,276.02,7.31,265.94,2310.41921,1.16551,4.92057,3.334,3.3594
-12.97,181.4,276.02,7.31,265.94,2310.41337,1.1665,4.92105,3.334,3.3594
-12.97,181.4,276.02,7.31,265.94,2310.40896,1.16678,4.92067,3.3003,3.3594
-12.97,181.4,276.02,7.31,265.94,2310.39711,1.16723,4.92057,3.3003,3.3594
-12.97,181.4,276.02,7.31,265.94,2310.38997,1.16751,4.92132,3.3003,3.3594
-12.97,181.4,276.02,7.31,265.94,2310.38764,1.16794,4.92114,3.3003,3.3594
-12.18,181.45,276.02,7.31,266.19,2310.3826,1.16782,4.92098,3.3003,3.3594
-12.18,181.45,276.02,7.31,266.19,2310.37957,1.16818,4.92087,3.3003,3.3594
-12.18,181.45,276.02,7.31,266.19,2310.37773,1.16869,4.92082,3.3055,3.3594
-12.18,181.45,276.02,7.31,266.19,2310.37596,1.16855,4.92076,3.3055,3.3594
-12.18,181.45,276.02,7.31,266.19,2310.42692,1.16921,4.92084,3.3055,3.3594
-12.18,181.45,276.02,7.31,266.19,2310.41075,1.1694,4.92008,3.3055,3.3594
-11.45,181.5,276.02,7.31,266.38,2310.40354,1.16882,4.92029,3.3055,3.3594
-11.45,181.5,276.02,7.31,266.38,2310.39498,1.16919,4.92006,3.3055,3.3594
-11.45,181.5,276.02,7.31,266.38,2310.43469,1.16988,4.91976,3.3055,3.3594
-11.45,181.5,276.02,7.31,266.38,2310.42727,1.16975,4.91955,3.334,3.3594
-11.45,181.5,276.02,7.31,266.38,2310.4215,1.17014,4.91973,3.334,3.3594
-11.45,181.5,276.02,7.31,266.38,2310.40931,1.17002,4.91925,3.334,3.3594
-11.45,181.5,276.02,7.31,266.38,2310.40588,1.17001,4.91932,3.334,3.3594
-10.68,181.54,276.02,7.31,266.62,2310.39152,1.17065,4.92023,3.334,3.3594
-10.68,181.54,276.02,7.31,266.62,2310.39681,1.17052,4.92033,3.334,3.3594
-10.68,181.54,276.02,7.31,266.62,2310.39316,1.17084,4.92045,3.334,3.3594
-10.68,181.54,276.02,7.31,266.62,2310.39015,1.17086,4.92032,3.3081,3.3594
-10.68,181.54,276.02,7.31,266.62,2310.38728,1.17101,4.92031,3.3081,3.3594
-10.68,181.54,276.02,7.31,266.62,2310.38186,1.17079,4.91941,3.3081,3.3594
-9.89,181.59,276.02,7.31,266.88,2310.38027,1.17054,4.91929,3.3081,3.3594
-9.89,181.59,276.02,7.31,266.88,2310.37618,1.17011,4.9193,3.3081,3.3594
-9.89,181.59,276.02,7.31,266.88,2310.37267,1.17056,4.91951,3.3081,3.3594
-9.89,181.59,276.02,7.31,266.88,2310.37163,1.17034,4.91947,3.3081,3.3594
-9.89,181.59,276.02,7.31,266.88,2310.37046,1.17042,4.91967,3.3081,3.3594
-9.89,181.59,276.02,7.31,266.88,2310.36864,1.17055,4.91968,3.2951,3.3594
-9.89,181.59,276.02,7.31,266.88,2310.36761,1.17039,4.91945,3.2951,3.3594
-9.1,181.63,276.02,7.31,267.12,2310.42987,1.17066,4.91931,3.2951,3.3594
-9.1,181.63,276.02,7.31,267.12,2310.41933,1.17072,4.91915,3.2951,3.3594
-9.1,181.63,276.02,7.31,267.12,2310.40545,1.17075,4.91926,3.2951,3.3594
-9.1,181.63,276.02,7.31,267.12,2310.40093,1.17085,4.91898,3.2951,3.3594
-9.1,181.63,276.02,7.31,267.12,2310.39687,1.17107,4.9191,3.2951,3.3594
-9.1,181.63,276.02,7.31,267.12,2310.39371,1.17108,4.9192,3.2951,3.3594
-8.2,181.67,276.02,7.31,267.44,2310.36589,1.17128,4.91876,3.3029,3.3594
-8.2,181.67,276.02,7.31,267.44,2310.36589,1.17128,4.91876,3.3029,3.3594
-8.2,181.67,276.02,7.31,267.44,2310.35037,1.17068,4.91968,3.3029,3.3594
-8.2,181.67,276.02,7.31,267.44,2310.35269,1.17059,4.9201,3.3029,3.3594
-8.2,181.67,276.02,7.31,267.44,2310.35345,1.16907,4.91971,3.3029,3.3594
-8.2,181.67,276.02,7.31,267.44,2310.35392,1.16841,4.91994,3.3029,3.3594
-7.4,181.71,276.02,7.31,267.69,2310.35551,1.16969,4.92042,3.2874,3.3594
-7.4,181.71,276.02,7.31,267.69,2310.35551,1.16969,4.92042,3.2874,3.3594
-7.4,181.71,276.02,7.31,267.69,2310.37796,1.17024,4.91989,3.2874,3.3594
-7.4,181.71,276.02,7.31,267.69,2310.37498,1.17006,4.91974,3.2874,3.3594
-7.4,181.71,276.02,7.31,267.69,2310.37377,1.17041,4.9197,3.2874,3.3594
-6.63,181.74,276.02,7.31,267.94,2310.37274,1.1706,4.92003,3.2874,3.3594
-6.63,181.74,276.02,7.31,267.94,2310.37142,1.17092,4.92085,3.2874,3.3594
-6.63,181.74,276.02,7.31,267.94,2310.36903,1.17067,4.92035,3.3211,3.3594
-6.63,181.74,276.02,7.31,267.94,2310.36767,1.17068,4.92057,3.3211,3.3594
-6.63,181.74,276.02,7.31,267.94,2310.36713,1.17102,4.92028,3.3211,3.3594
-6.63,181.74,276.02,7.31,267.94,2310.31733,1.17116,4.92053,3.3211,3.3594
-5.5,181.77,276.02,7.31,268.25,2310.32343,1.17095,4.92127,3.3211,3.3594
-5.5,181.77,276.02,7.31,268.25,2310.32642,1.17086,4.92129,3.3211,3.3594
-5.5,181.77,276.02,7.31,268.25,2310.32642,1.17086,4.92129,3.3211,3.3594
-5.5,181.77,276.02,7.31,268.25,2310.33761,1.17247,4.92032,3.3418,3.3594
-5.5,181.77,276.02,7.31,268.25,2310.34131,1.17205,4.92069,3.3418,3.3594
-5.5,181.77,276.02,7.31,268.25,2310.34383,1.1721,4.92099,3.3418,3.3594
-4.68,181.8,276.02,7.31,268.5,2310.30958,1.17196,4.91997,3.3418,3.3594
-4.68,181.8,276.02,7.31,268.5,2310.31564,1.17192,4.91979,3.3418,3.3594
-4.68,181.8,276.02,7.31,268.5,2310.32363,1.17147,4.91921,3.3418,3.3594
-4.68,181.8,276.02,7.31,268.5,2310.32971,1.17128,4.91901,3.3574,3.3594
-4.68,181.8,276.02,7.31,268.5,2310.32971,1.17128,4.91901,3.3574,3.3594
-3.88,181.82,276.02,7.31,268.75,2310.27531,1.17114,4.91899,3.3574,3.3594
-3.88,181.82,276.02,7.31,268.75,2310.28235,1.17108,4.9191,3.3574,3.3594
-3.88,181.82,276.02,7.31,268.75,2310.28936,1.1708,4.91955,3.3574,3.3594
-3.88,181.82,276.02,7.31,268.75,2310.30204,1.17156,4.91947,3.3574,3.3594
-3.88,181.82,276.02,7.31,268.75,2310.3073,1.17182,4.91943,3.3574,3.3594
-3.88,181.82,276.02,7.31,268.75,2310.31269,1.17122,4.91899,3.3755,3.3594
-3.88,181.82,276.02,7.31,268.75,2310.32126,1.1707,4.91888,3.3755,3.3594
-3.11,181.83,276.02,7.31,269,2310.32885,1.17027,4.919,3.3755,3.3594
-3.11,181.83,276.02,7.31,269,2310.32885,1.17027,4.919,3.3755,3.3594
-3.11,181.83,276.02,7.31,269,2310.3248,1.17041,4.91882,3.3755,3.3594
-3.11,181.83,276.02,7.31,269,2310.32843,1.17029,4.91883,3.3755,3.3594
-3.11,181.83,276.02,7.31,269,2310.33312,1.1702,4.91889,3.3755,3.3594
-3.11,181.83,276.02,7.31,269,2310.31912,1.16938,4.91848,3.3496,3.3594
-2.31,181.85,276.01,7.31,269.25,2310.29856,1.17059,4.91853,3.3496,3.3594
-2.31,181.85,276.01,7.31,269.25,2310.30845,1.17004,4.91819,3.3496,3.3594
-2.31,181.85,276.01,7.31,269.25,2310.31572,1.16971,4.91886,3.3496,3.3594
-2.31,181.85,276.01,7.31,269.25,2310.29454,1.16985,4.91849,3.3496,3.3594
-2.31,181.85,276.01,7.31,269.25,2310.41015,1.1701,4.91846,3.3496,3.3594
-2.31,181.85,276.01,7.31,269.25,2310.47188,1.16871,4.91749,3.3289,3.3594
-1.44,181.86,276.01,7.31,269.56,2310.44639,1.16924,4.91742,3.3289,3.3594
-1.44,181.86,276.01,7.31,269.56,2310.38346,1.17027,4.91655,3.3289,3.3594
-1.44,181.86,276.01,7.31,269.56,2310.31781,1.17013,4.91644,3.3289,3.3594
-1.44,181.86,276.01,7.31,269.56,2310.322,1.17016,4.91695,3.3289,3.3594
-1.44,181.86,276.01,7.31,269.56,2310.32667,1.17044,4.91704,3.3289,3.3594
-1.44,181.86,276.01,7.31,269.56,2310.31554,1.17065,4.91771,3.3289,3.3594
-0.71,181.86,276.01,7.31,269.81,2310.31921,1.17101,4.91813,3.2745,3.3594
-0.71,181.86,276.01,7.31,269.81,2310.31278,1.17064,4.91848,3.2745,3.3594
-0.71,181.86,276.01,7.31,269.81,2310.31713,1.17087,4.91852,3.2745,3.3594
-0.71,181.86,276.01,7.31,269.81,2310.321,1.17112,4.91798,3.2745,3.3594
-0.71,181.86,276.01,7.31,269.81,2310.32424,1.17112,4.91796,3.2745,3.3594
-0.71,181.86,276.01,7.31,269.81,2310.32889,1.17146,4.91826,3.2745,3.3594
0.13,181.86,276.01,7.31,270.06,2310.33557,1.17253,4.91815,3.2745,3.3594
0.13,181.86,276.01,7.31,270.06,2310.33797,1.17303,4.91874,3.2486,3.3594
0.13,181.86,276.01,7.31,270.06,2310.34324,1.17296,4.91886,3.2486,3.3594
0.13,181.86,276.01,7.31,270.06,2310.34474,1.17273,4.91888,3.2486,3.3594
0.13,181.86,276.01,7.31,270.06,2310.34599,1.17265,4.91867,3.2486,3.3594
0.13,181.86,276.01,7.31,270.06,2310.3473,1.17202,4.91907,3.2486,3.3594
0.13,181.86,276.01,7.31,270.06,2310.34951,1.17166,4.91935,3.2486,3.3594
0.89,181.86,276.01,7.31,270.31,2310.35131,1.17197,4.91916,3.2486,3.3594
0.89,181.86,276.01,7.31,270.31,2310.35287,1.1721,4.91843,3.2977,3.3594
0.89,181.86,276.01,7.31,270.31,2310.35399,1.17178,4.9187,3.2977,3.3594
0.89,181.86,276.01,7.31,270.31,2310.35453,1.17214,4.91873,3.2977,3.3594
0.89,181.86,276.01,7.31,270.31,2310.35496,1.17196,4.91865,3.2977,3.3594
1.68,181.85,276.01,7.31,270.56,2310.3563,1.17245,4.91976,3.2977,3.3594
1.68,181.85,276.01,7.31,270.56,2310.3563,1.17245,4.91976,3.2977,3.3594
1.68,181.85,276.01,7.31,270.56,2310.35683,1.17189,4.91958,3.2977,3.3594
1.68,181.85,276.01,7.31,270.56,2310.35745,1.17157,4.91852,3.3392,3.3594
1.68,181.85,276.01,7.31,270.56,2310.37041,1.17195,4.91893,3.3392,3.3594
1.68,181.85,276.01,7.31,270.56,2310.34375,1.17097,4.91855,3.3392,3.3594
2.5,181.84,276.02,7.31,270.81,2310.34514,1.17154,4.91881,3.3392,3.3594
2.5,181.84,276.02,7.31,270.81,2310.33773,1.17099,4.91899,3.3392,3.3594
2.5,181.84,276.02,7.31,270.81,2310.34079,1.17065,4.91863,3.3392,3.3594
2.5,181.84,276.02,7.31,270.81,2310.34226,1.17049,4.91876,3.3652,3.3594
2.5,181.84,276.02,7.31,270.81,2310.34794,1.16996,4.91842,3.3652,3.3594
2.5,181.84,276.02,7.31,270.81,2310.33945,1.17004,4.91857,3.3652,3.3594
3.65,181.82,276.02,7.31,271.12,2310.34095,1.16946,4.91879,3.3652,3.3594
3.65,181.82,276.02,7.31,271.12,2310.34447,1.16966,4.91884,3.3652,3.3594
3.65,181.82,276.02,7.31,271.12,2310.34729,1.16929,4.9185,3.3652,3.3594
3.65,181.82,276.02,7.31,271.12,2310.34867,1.16779,4.91855,3.3652,3.3594
3.65,181.82,276.02,7.31,271.12,2310.35132,1.16708,4.91891,3.3859,3.3594
3.65,181.82,276.02,7.31,271.12,2310.3526,1.16658,4.91898,3.3859,3.3594
4.43,181.8,276.02,7.31,271.38,2310.35332,1.16722,4.91872,3.3859,3.3594
4.43,181.8,276.02,7.31,271.38,2310.35386,1.16674,4.91896,3.3859,3.3594
4.43,181.8,276.02,7.31,271.38,2310.32608,1.16781,4.91846,3.3859,3.3594
4.43,181.8,276.02,7.31,271.38,2310.32842,1.16768,4.91868,3.3859,3.3594
4.43,181.8,276.02,7.31,271.38,2310.3349,1.16841,4.91853,3.3859,3.3594
4.43,181.8,276.02,7.31,271.38,2310.30559,1.16948,4.91823,3.3107,3.3594
5.19,181.78,276.02,7.31,271.62,2310.31373,1.16887,4.91819,3.3107,3.3594
5.19,181.78,276.02,7.31,271.62,2310.31752,1.16916,4.91805,3.3107,3.3594
5.19,181.78,276.02,7.31,271.62,2310.32168,1.16961,4.91776,3.3107,3.3594
5.19,181.78,276.02,7.31,271.62,2310.32522,1.16981,4.91799,3.3107,3.3594
5.19,181.78,276.02,7.31,271.62,2310.33239,1.17023,4.91866,3.3107,3.3594
5.19,181.78,276.02,7.31,271.62,2310.33593,1.17023,4.91876,3.3107,3.3594
5.19,181.78,276.02,7.31,271.62,2310.29906,1.16956,4.9192,3.2668,3.3594
5.95,181.76,276.02,7.31,271.88,2310.30684,1.1705,4.91984,3.2668,3.3594
5.95,181.76,276.02,7.31,271.88,2310.31387,1.17031,4.91966,3.2668,3.3594
5.95,181.76,276.02,7.31,271.88,2310.31842,1.17071,4.91921,3.2668,3.3594
5.95,181.76,276.02,7.31,271.88,2310.32247,1.17088,4.91893,3.2668,3.3594
5.95,181.76,276.02,7.31,271.88,2310.32874,1.17096,4.9193,3.2668,3.3594
5.95,181.76,276.02,7.31,271.88,2310.32874,1.17096,4.9193,3.2668,3.3594
6.76,181.73,276.02,7.31,272.12,2310.26599,1.1709,4.91845,3.2925,3.3594
6.76,181.73,276.02,7.31,272.12,2310.25528,1.17109,4.91848,3.2925,3.3594
6.76,181.73,276.02,7.31,272.12,2310.26563,1.17039,4.91892,3.2925,3.3594
6.76,181.73,276.02,7.31,272.12,2310.25867,1.17008,4.91872,3.2925,3.3594
6.76,181.73,276.02,7.31,272.12,2310.25459,1.16908,4.91831,3.2925,3.3594
6.76,181.73,276.02,7.31,272.12,2310.24552,1.16842,4.91829,3.2925,3.3594
6.76,181.73,276.02,7.31,272.12,2310.23242,1.16802,4.91847,3.2925,3.3594
7.59,181.7,276.02,7.31,272.38,2310.22788,1.16524,4.91905,3.3185,3.3594
7.59,181.7,276.02,7.31,272.38,2310.22081,1.16481,4.91912,3.3185,3.3594
7.59,181.7,276.02,7.31,272.38,2310.23351,1.16438,4.91887,3.3185,3.3594
7.59,181.7,276.02,7.31,272.38,2310.25544,1.16365,4.91912,3.3185,3.3594
7.59,181.7,276.02,7.31,272.38,2310.27622,1.16519,4.91928,3.3185,3.3594
7.59,181.7,276.02,7.31,272.38,2310.28808,1.16595,4.91946,3.3185,3.3594
8.45,181.66,276.02,7.31,272.69,2310.26134,1.16586,4.91976,3.3185,3.3594
8.45,181.66,276.02,7.31,272.69,2310.27237,1.16697,4.91942,3.3081,3.3594
8.45,181.66,276.02,7.31,272.69,2310.28102,1.16745,4.91976,3.3081,3.3594
8.45,181.66,276.02,7.31,272.69,2310.28818,1.16719,4.91946,3.3081,3.3594
8.45,181.66,276.02,7.31,272.69,2310.29417,1.16779,4.91963,3.3081,3.3594
8.45,181.66,276.02,7.31,272.69,2310.30015,1.16769,4.91993,3.3081,3.3594
8.45,181.66,276.02,7.31,272.69,2310.30885,1.16866,4.9196,3.3081,3.3594
9.21,181.63,276.02,7.31,272.88,2310.31635,1.16934,4.91907,3.3081,3.3594
9.21,181.63,276.02,7.31,272.88,2310.30818,1.17056,4.9185,3.2201,3.3594
9.21,181.63,276.02,7.31,272.88,2310.3128,1.1705,4.91889,3.2201,3.3594
9.21,181.63,276.02,7.31,272.88,2310.3164,1.17089,4.91929,3.2201,3.3594
9.21,181.63,276.02,7.31,272.88,2310.36639,1.17086,4.91958,3.2201,3.3594
9.21,181.63,276.02,7.31,272.88,2310.36579,1.17124,4.91929,3.2201,3.3594
10.04,181.58,276.02,7.31,273.19,2310.36469,1.17117,4.91938,3.2201,3.3594
10.04,181.58,276.02,7.31,273.19,2310.33822,1.17112,4.91883,3.2201,3.3594
10.04,181.58,276.02,7.31,273.19,2310.33173,1.16654,4.91852,3.3029,3.3594
10.04,181.58,276.02,7.31,273.19,2310.33568,1.16658,4.91848,3.3029,3.3594
10.04,181.58,276.02,7.31,273.19,2310.33788,1.16758,4.91841,3.3029,3.3594
10.04,181.58,276.02,7.31,273.19,2310.3403,1.16755,4.91862,3.3029,3.3594
11.19,181.51,276.02,7.31,273.5,2310.29369,1.16764,4.91839,3.3029,3.3594
11.19,181.51,276.02,7.31,273.5,2310.29369,1.16764,4.91839,3.3029,3.3594
11.19,181.51,276.02,7.31,273.5,2310.27621,1.16865,4.91835,3.3029,3.3594
11.19,181.51,276.02,7.31,273.5,2310.29234,1.16939,4.91905,3.3029,3.3594
11.19,181.51,276.02,7.31,273.5,2310.29903,1.16969,4.91918,3.3107,3.3594
11.19,181.51,276.02,7.31,273.5,2310.30549,1.16943,4.91929,3.3107,3.3594
11.93,181.47,276.02,7.31,273.75,2310.31365,1.16997,4.91885,3.3107,3.3594
11.93,181.47,276.02,7.31,273.75,2310.32052,1.17168,4.91964,3.3107,3.3594
11.93,181.47,276.02,7.31,273.75,2310.29268,1.17198,4.91895,3.3107,3.3594
11.93,181.47,276.02,7.31,273.75,2310.30388,1.17181,4.91887,3.3107,3.3594
11.93,181.47,276.02,7.31,273.75,2310.30937,1.17181,4.91876,3.2771,3.3594
11.93,181.47,276.02,7.31,273.75,2310.31357,1.17213,4.91931,3.2771,3.3594
11.93,181.47,276.02,7.31,273.75,2310.31823,1.17177,4.91876,3.2771,3.3594
12.69,181.42,276.02,7.31,274,2310.29641,1.17248,4.91892,3.2771,3.3594
12.69,181.42,276.02,7.31,274,2310.29174,1.17102,4.73946,3.2771,3.3594
